person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt,income_to_loan_ratio,employment_to_age_ratio,credit_history_to_age_ratio,default_on_file_binary,loan_grade_numeric,income_group,loan_amount_group,loan_percent_income_group,age_group
22,48000,RENT,1.0,MEDICAL,C,1600,14.26,0,0.03,N,4,10.778977123006351,7.3783837129967145,30.0,0.045454545454545456,0.18181818181818182,0,2,Lower-Middle,Small,Low Burden,Young
23,108000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000,11.26,1,0.17,N,2,11.58989576532275,9.798182590890704,6.0,0.30434782608695654,0.08695652173913043,0,1,High,Large,Moderate Burden,Young
23,53616,RENT,6.0,EDUCATION,B,1600,12.42,0,0.03,N,4,10.889621460952071,7.3783837129967145,33.51,0.2608695652173913,0.17391304347826086,0,1,Middle,Small,Low Burden,Young
23,120000,MORTGAGE,7.0,MEDICAL,B,20000,12.21,0,0.17,N,3,11.695255355062795,9.90353755128617,6.0,0.30434782608695654,0.13043478260869565,0,1,High,Large,Moderate Burden,Young
24,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,16000,9.63,0,0.13,N,2,11.695255355062795,9.680406499268875,7.5,0.0,0.08333333333333333,0,0,High,Large,Moderate Burden,Young
21,51000,RENT,5.0,VENTURE,D,1600,15.62,1,0.03,N,4,10.839600519357369,7.3783837129967145,31.875,0.23809523809523808,0.19047619047619047,0,3,Middle,Small,Low Burden,Young
23,60000,RENT,1.0,MEDICAL,C,1600,13.99,0,0.03,Y,4,11.002116507732017,7.3783837129967145,37.5,0.043478260869565216,0.17391304347826086,1,2,Middle,Small,Low Burden,Young
24,120000,MORTGAGE,7.0,EDUCATION,B,2500,10.99,0,0.02,N,3,11.695255355062795,7.824445930877619,48.0,0.2916666666666667,0.125,0,1,High,Small,Low Burden,Young
21,54000,RENT,0.0,VENTURE,D,1600,14.96,1,0.03,N,4,10.896757843893464,7.3783837129967145,33.75,0.0,0.19047619047619047,0,3,Middle,Small,Low Burden,Young
24,62000,RENT,1.0,MEDICAL,C,1600,13.85,0,0.03,Y,4,11.034905792929415,7.3783837129967145,38.75,0.041666666666666664,0.16666666666666666,1,2,Middle,Small,Low Burden,Young
25,120000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,11.14,0,0.17,N,4,11.695255355062795,9.90353755128617,6.0,0.36,0.16,0,1,High,Large,Moderate Burden,Young
24,108000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,13.99,1,0.23,Y,2,11.58989576532275,10.12667110305036,4.32,0.041666666666666664,0.08333333333333333,1,3,High,Very Large,High Burden,Young
26,120000,MORTGAGE,7.0,HOMEIMPROVEMENT,F,25000,15.76,0,0.21,N,4,11.695255355062795,10.12667110305036,4.8,0.2692307692307692,0.15384615384615385,0,5,High,Very Large,High Burden,Adult
23,120000,MORTGAGE,0.0,EDUCATION,C,23000,11.03,0,0.19,N,2,11.695255355062795,10.043292972227004,5.217391304347826,0.0,0.08695652173913043,0,2,High,Very Large,Moderate Burden,Young
26,120000,MORTGAGE,8.0,EDUCATION,B,25000,9.76,0,0.21,N,3,11.695255355062795,10.12667110305036,4.8,0.3076923076923077,0.11538461538461539,0,1,High,Very Large,High Burden,Adult
24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,9500,11.66,0,0.08,Y,2,11.695255355062795,9.15915233520675,12.631578947368421,0.3333333333333333,0.08333333333333333,1,2,High,Medium,Low Burden,Young
25,120000,OWN,3.0,EDUCATION,B,3000,10.14,0,0.03,N,3,11.695255355062795,8.006700845440367,40.0,0.12,0.12,0,1,High,Small,Low Burden,Young
23,70000,RENT,7.0,DEBTCONSOLIDATION,B,1600,11.14,0,0.02,N,4,11.156264806643742,7.3783837129967145,43.75,0.30434782608695654,0.17391304347826086,0,1,Middle,Small,Low Burden,Young
22,82000,RENT,2.0,EDUCATION,B,1600,11.89,0,0.02,N,2,11.314486721293981,7.3783837129967145,51.25,0.09090909090909091,0.09090909090909091,0,1,Upper-Middle,Small,Low Burden,Young
22,24996,OWN,2.0,PERSONAL,B,13000,8.88,0,0.52,N,4,10.126511096649761,9.472781556562168,1.9227692307692308,0.09090909090909091,0.18181818181818182,0,1,Low,Large,Very High Burden,Young
24,120155,MORTGAGE,4.0,EDUCATION,A,12000,10.99,0,0.1,N,4,11.696546177495803,9.392745258631441,10.012916666666667,0.16666666666666666,0.16666666666666666,0,0,High,Large,Low Burden,Young
25,12732,RENT,4.0,HOMEIMPROVEMENT,C,1550,15.27,1,0.12,N,2,9.451952327573435,7.346655163176539,8.214193548387097,0.16,0.08,0,2,Low,Small,Moderate Burden,Young
22,120456,MORTGAGE,6.0,EDUCATION,D,20000,14.96,0,0.17,Y,2,11.699048121754965,9.90353755128617,6.0228,0.2727272727272727,0.09090909090909091,1,3,High,Large,Moderate Burden,Young
21,24996,OWN,5.0,VENTURE,A,5000,7.51,0,0.2,N,2,10.126511096649761,8.517393171418904,4.9992,0.23809523809523808,0.09523809523809523,0,0,Low,Small,Moderate Burden,Young
22,34480,RENT,4.0,VENTURE,D,1550,15.21,0,0.04,Y,3,10.448163726677256,7.346655163176539,22.24516129032258,0.18181818181818182,0.13636363636363635,1,3,Lower-Middle,Small,Low Burden,Young
25,120775,OWN,9.0,EDUCATION,C,15000,13.11,0,0.12,N,4,11.701692869247571,9.61587214452889,8.051666666666666,0.36,0.16,0,2,High,Large,Moderate Burden,Young
26,26989,RENT,2.0,MEDICAL,C,1525,15.23,0,0.06,Y,3,10.20322170601205,7.330405211844402,17.697704918032787,0.07692307692307693,0.11538461538461539,1,2,Lower-Middle,Small,Low Burden,Adult
25,121000,MORTGAGE,9.0,MEDICAL,B,13600,11.99,0,0.11,N,2,11.703554089007538,9.517898598432753,8.897058823529411,0.36,0.08,0,1,High,Large,Moderate Burden,Young
25,121000,MORTGAGE,6.0,VENTURE,B,13000,10.99,0,0.11,N,2,11.703554089007538,9.472781556562168,9.307692307692308,0.24,0.08,0,1,High,Large,Moderate Burden,Young
23,121000,MORTGAGE,4.0,PERSONAL,A,3600,5.79,0,0.03,N,4,11.703554089007538,8.188966863648876,33.611111111111114,0.17391304347826086,0.17391304347826086,0,0,High,Small,Low Burden,Young
24,121000,MORTGAGE,0.0,EDUCATION,B,20400,10.75,0,0.17,N,2,11.703554089007538,9.923339198238729,5.931372549019608,0.0,0.08333333333333333,0,1,High,Very Large,Moderate Burden,Young
22,12000,RENT,1.0,VENTURE,A,1500,6.99,0,0.13,N,2,9.392745258631441,7.313886831633462,8.0,0.045454545454545456,0.09090909090909091,0,0,Low,Small,Moderate Burden,Young
25,121000,MORTGAGE,1.0,EDUCATION,B,3600,11.83,0,0.03,N,3,11.703554089007538,8.188966863648876,33.611111111111114,0.04,0.12,0,1,High,Small,Low Burden,Young
23,24972,OWN,4.0,VENTURE,B,2600,11.86,0,0.1,N,4,10.125550520230094,7.8636512654486515,9.604615384615384,0.17391304347826086,0.17391304347826086,0,1,Low,Small,Low Burden,Young
23,14000,RENT,0.0,DEBTCONSOLIDATION,C,1500,10.99,0,0.11,Y,4,9.546884034617925,7.313886831633462,9.333333333333334,0.0,0.17391304347826086,1,2,Low,Small,Moderate Burden,Young
21,121352,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7750,10.99,0,0.06,N,4,11.70645893272803,8.955577146281511,15.65832258064516,0.23809523809523808,0.19047619047619047,0,2,High,Medium,Low Burden,Young
23,14088,RENT,2.0,MEDICAL,B,1500,8.88,0,0.11,N,2,9.553149630053277,7.313886831633462,9.392,0.08695652173913043,0.08695652173913043,0,1,Low,Small,Moderate Burden,Young
25,121680,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.37,0,0.12,N,3,11.709158145176854,9.61587214452889,8.112,0.12,0.12,0,1,High,Large,Moderate Burden,Young
22,24960,OWN,4.0,PERSONAL,A,4525,7.51,0,0.18,N,4,10.125069885783383,8.417593826193484,5.516022099447514,0.18181818181818182,0.18181818181818182,0,0,Low,Small,Moderate Burden,Young
25,14400,RENT,0.0,VENTURE,C,1500,12.99,1,0.1,Y,2,9.575052927597383,7.313886831633462,9.6,0.0,0.08,1,2,Low,Small,Low Burden,Young
23,122000,MORTGAGE,7.0,EDUCATION,C,16000,13.49,0,0.13,N,2,11.711784520403112,9.680406499268875,7.625,0.30434782608695654,0.08695652173913043,0,2,High,Large,Moderate Burden,Young
25,24864,OWN,9.0,VENTURE,B,9000,10.99,0,0.36,N,3,10.12121647114884,9.105090961257085,2.7626666666666666,0.36,0.12,0,1,Low,Medium,Very High Burden,Young
25,110000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,12000,15.99,1,0.11,N,3,11.608244735642321,9.392745258631441,9.166666666666666,0.36,0.12,0,3,High,Large,Moderate Burden,Young
22,24744,OWN,5.0,VENTURE,B,5000,11.89,0,0.2,N,2,10.116378727385987,8.517393171418904,4.9488,0.22727272727272727,0.09090909090909091,0,1,Low,Small,Moderate Burden,Young
22,122000,MORTGAGE,6.0,MEDICAL,A,6000,6.92,0,0.05,N,2,11.711784520403112,8.699681400989514,20.333333333333332,0.2727272727272727,0.09090909090909091,0,0,High,Medium,Low Burden,Young
25,122000,MORTGAGE,1.0,PERSONAL,C,35000,13.8,0,0.29,Y,3,11.711784520403112,10.463131911491967,3.4857142857142858,0.04,0.12,1,2,High,Very Large,High Burden,Young
23,122000,MORTGAGE,5.0,PERSONAL,A,12000,7.29,0,0.1,N,3,11.711784520403112,9.392745258631441,10.166666666666666,0.21739130434782608,0.13043478260869565,0,0,High,Large,Low Burden,Young
22,24605,OWN,3.0,VENTURE,C,10000,10.99,0,0.41,Y,2,10.110745594620115,9.210440366976517,2.4605,0.13636363636363635,0.09090909090909091,1,2,Low,Medium,Very High Burden,Young
26,122000,MORTGAGE,4.0,EDUCATION,C,4800,10.99,0,0.04,Y,3,11.711784520403112,8.476579508530941,25.416666666666668,0.15384615384615385,0.11538461538461539,1,2,High,Small,Low Burden,Adult
22,24600,OWN,1.0,PERSONAL,B,4750,10.0,0,0.19,N,4,10.110542371500753,8.46611040118692,5.178947368421053,0.045454545454545456,0.18181818181818182,0,1,Low,Small,Moderate Burden,Young
25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,Y,4,11.711784520403112,9.90353755128617,6.1,0.36,0.16,1,2,High,Large,Moderate Burden,Young
26,14400,RENT,1.0,PERSONAL,B,1500,9.25,0,0.1,N,4,9.575052927597383,7.313886831633462,9.6,0.038461538461538464,0.15384615384615385,0,1,Low,Small,Low Burden,Adult
21,15600,RENT,2.0,EDUCATION,B,1500,11.86,0,0.1,N,2,9.65509029374725,7.313886831633462,10.4,0.09523809523809523,0.09523809523809523,0,1,Low,Small,Low Burden,Young
26,122000,MORTGAGE,10.0,PERSONAL,A,6000,7.51,0,0.05,N,2,11.711784520403112,8.699681400989514,20.333333333333332,0.38461538461538464,0.07692307692307693,0,0,High,Medium,Low Burden,Adult
25,122000,MORTGAGE,8.0,PERSONAL,C,10000,13.57,0,0.08,N,4,11.711784520403112,9.210440366976517,12.2,0.32,0.16,0,2,High,Medium,Low Burden,Young
25,122000,MORTGAGE,1.0,MEDICAL,A,10000,8.94,0,0.08,N,4,11.711784520403112,9.210440366976517,12.2,0.04,0.16,0,0,High,Medium,Low Burden,Young
21,15874,RENT,4.0,EDUCATION,B,1500,10.99,0,0.09,N,3,9.672500823760892,7.313886831633462,10.582666666666666,0.19047619047619047,0.14285714285714285,0,1,Low,Small,Low Burden,Young
23,122004,MORTGAGE,7.0,EDUCATION,B,11200,10.99,0,0.09,N,3,11.711817306482146,9.32375833901174,10.893214285714286,0.30434782608695654,0.13043478260869565,0,1,High,Large,Low Burden,Young
25,16200,RENT,2.0,MEDICAL,A,1500,6.91,0,0.09,N,4,9.692828247710418,7.313886831633462,10.8,0.08,0.16,0,0,Low,Small,Low Burden,Young
21,17000,RENT,0.0,DEBTCONSOLIDATION,E,1500,18.64,1,0.09,N,2,9.741027444837728,7.313886831633462,11.333333333333334,0.0,0.09523809523809523,0,4,Low,Small,Low Burden,Young
24,94102,MORTGAGE,8.0,MEDICAL,C,8475,12.99,1,0.08,N,4,11.452145206042967,9.04499391938819,11.103480825958702,0.3333333333333333,0.16666666666666666,0,2,Upper-Middle,Medium,Low Burden,Young
22,18000,RENT,0.0,HOMEIMPROVEMENT,E,1500,18.64,1,0.08,N,2,9.798182590890704,7.313886831633462,12.0,0.0,0.09090909090909091,0,4,Low,Small,Low Burden,Young
24,123000,MORTGAGE,6.0,PERSONAL,C,8000,12.68,0,0.07,N,4,11.719947764402807,8.987321812850125,15.375,0.25,0.16666666666666666,0,2,High,Medium,Low Burden,Young
22,123000,MORTGAGE,6.0,EDUCATION,A,7000,7.51,0,0.06,N,4,11.719947764402807,8.853808274977197,17.571428571428573,0.2727272727272727,0.18181818181818182,0,0,High,Medium,Low Burden,Young
24,123000,MORTGAGE,6.0,PERSONAL,B,4750,10.99,0,0.04,N,3,11.719947764402807,8.46611040118692,25.894736842105264,0.25,0.125,0,1,High,Small,Low Burden,Young
21,18000,RENT,6.0,DEBTCONSOLIDATION,C,1500,12.61,0,0.08,Y,2,9.798182590890704,7.313886831633462,12.0,0.2857142857142857,0.09523809523809523,1,2,Low,Small,Low Burden,Young
26,18000,RENT,0.0,EDUCATION,B,1500,11.36,0,0.08,N,2,9.798182590890704,7.313886831633462,12.0,0.0,0.07692307692307693,0,1,Low,Small,Low Burden,Adult
21,18000,RENT,3.0,PERSONAL,C,1500,12.87,0,0.08,Y,4,9.798182590890704,7.313886831633462,12.0,0.14285714285714285,0.19047619047619047,1,2,Low,Small,Low Burden,Young
26,111917,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.22,N,3,11.625521739272617,10.12667110305036,4.47668,0.038461538461538464,0.11538461538461539,0,3,High,Very Large,High Burden,Adult
26,123996,MORTGAGE,10.0,MEDICAL,A,2000,5.42,0,0.02,N,4,11.728012650746118,7.601402334583733,61.998,0.38461538461538464,0.15384615384615385,0,0,High,Small,Low Burden,Adult
25,123996,OWN,9.0,HOMEIMPROVEMENT,A,10000,6.54,0,0.08,N,3,11.728012650746118,9.210440366976517,12.3996,0.36,0.12,0,0,High,Medium,Low Burden,Young
23,124000,MORTGAGE,4.0,MEDICAL,A,16000,6.03,0,0.13,N,4,11.728044909070785,9.680406499268875,7.75,0.17391304347826086,0.17391304347826086,0,0,High,Large,Moderate Burden,Young
21,18000,RENT,5.0,PERSONAL,B,1500,12.18,1,0.08,N,4,9.798182590890704,7.313886831633462,12.0,0.23809523809523808,0.19047619047619047,0,1,Low,Small,Low Burden,Young
26,18700,RENT,2.0,EDUCATION,A,1500,5.42,0,0.08,N,4,9.83633227734872,7.313886831633462,12.466666666666667,0.07692307692307693,0.15384615384615385,0,0,Low,Small,Low Burden,Adult
25,124000,OWN,9.0,MEDICAL,B,2000,10.99,0,0.02,N,4,11.728044909070785,7.601402334583733,62.0,0.36,0.16,0,1,High,Small,Low Burden,Young
24,124000,MORTGAGE,5.0,EDUCATION,B,12000,10.36,0,0.1,N,4,11.728044909070785,9.392745258631441,10.333333333333334,0.20833333333333334,0.16666666666666666,0,1,High,Large,Low Burden,Young
22,24000,OWN,1.0,VENTURE,A,8000,7.51,0,0.33,N,3,10.085850775128717,8.987321812850125,3.0,0.045454545454545456,0.13636363636363635,0,0,Low,Medium,High Burden,Young
23,24000,OWN,5.0,VENTURE,A,12000,10.99,0,0.5,N,4,10.085850775128717,9.392745258631441,2.0,0.21739130434782608,0.17391304347826086,0,0,Low,Large,Very High Burden,Young
22,124000,MORTGAGE,6.0,MEDICAL,C,11000,10.99,0,0.09,N,3,11.728044909070785,9.305741456739435,11.272727272727273,0.2727272727272727,0.13636363636363635,0,2,High,Large,Low Burden,Young
26,112000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0.18,N,4,11.626263078808801,9.90353755128617,5.6,0.19230769230769232,0.15384615384615385,0,1,High,Large,Moderate Burden,Adult
22,18996,RENT,1.0,MEDICAL,D,1500,10.99,1,0.08,Y,3,9.852036350945049,7.313886831633462,12.664,0.045454545454545456,0.13636363636363635,1,3,Low,Small,Low Burden,Young
26,124500,MORTGAGE,10.0,PERSONAL,B,6000,10.62,0,0.05,N,2,11.732069026983156,8.699681400989514,20.75,0.38461538461538464,0.07692307692307693,0,1,High,Medium,Low Burden,Adult
26,124726,MORTGAGE,3.0,PERSONAL,A,15000,7.29,0,0.12,N,3,11.733882627878286,9.61587214452889,8.315066666666667,0.11538461538461539,0.11538461538461539,0,0,High,Large,Moderate Burden,Adult
23,124800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.04,N,3,11.734475747705874,8.517393171418904,24.96,0.08695652173913043,0.13043478260869565,0,0,High,Small,Low Burden,Young
23,124800,MORTGAGE,4.0,MEDICAL,B,28000,10.99,0,0.22,N,2,11.734475747705874,10.239995502805316,4.457142857142857,0.17391304347826086,0.08695652173913043,0,1,High,Very Large,High Burden,Young
21,112800,MORTGAGE,2.0,EDUCATION,C,16000,13.48,1,0.14,Y,2,11.633380483255026,9.680406499268875,7.05,0.09523809523809523,0.09523809523809523,1,2,High,Large,Moderate Burden,Young
23,124896,MORTGAGE,5.0,VENTURE,B,14400,10.99,0,0.12,N,2,11.735244676609831,9.575052927597383,8.673333333333334,0.21739130434782608,0.08695652173913043,0,1,High,Large,Moderate Burden,Young
23,24000,OWN,2.0,VENTURE,C,6000,15.23,0,0.25,Y,2,10.085850775128717,8.699681400989514,4.0,0.08695652173913043,0.08695652173913043,1,2,Low,Medium,High Burden,Young
23,24000,OWN,7.0,EDUCATION,A,5000,7.49,0,0.21,N,2,10.085850775128717,8.517393171418904,4.8,0.30434782608695654,0.08695652173913043,0,0,Low,Small,High Burden,Young
23,125000,MORTGAGE,6.0,EDUCATION,A,35000,8.9,0,0.28,N,4,11.736077016252437,10.463131911491967,3.5714285714285716,0.2608695652173913,0.17391304347826086,0,0,High,Very Large,High Burden,Young
25,125000,MORTGAGE,1.0,EDUCATION,B,20000,11.71,0,0.16,N,4,11.736077016252437,9.90353755128617,6.25,0.04,0.16,0,1,High,Large,Moderate Burden,Young
25,125000,OWN,9.0,PERSONAL,A,15000,7.9,0,0.12,N,3,11.736077016252437,9.61587214452889,8.333333333333334,0.36,0.12,0,0,High,Large,Moderate Burden,Young
23,20004,RENT,2.0,DEBTCONSOLIDATION,B,1500,9.62,0,0.07,N,3,9.903737521291335,7.313886831633462,13.336,0.08695652173913043,0.13043478260869565,0,1,Low,Small,Low Burden,Young
25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,3,10.085850775128717,8.699681400989514,4.0,0.28,0.12,0,0,Low,Medium,High Burden,Young
25,125000,MORTGAGE,1.0,MEDICAL,C,30000,14.27,0,0.24,N,4,11.736077016252437,10.308985993422082,4.166666666666667,0.04,0.16,0,2,High,Very Large,High Burden,Young
24,20160,RENT,3.0,MEDICAL,C,1500,13.35,0,0.07,N,4,9.911505324129712,7.313886831633462,13.44,0.125,0.16666666666666666,0,2,Low,Small,Low Burden,Young
22,21216,RENT,0.0,MEDICAL,B,1500,11.86,0,0.07,N,2,9.962558026113117,7.313886831633462,14.144,0.0,0.09090909090909091,0,1,Low,Small,Low Burden,Young
25,125000,MORTGAGE,9.0,PERSONAL,B,12000,9.91,0,0.1,N,3,11.736077016252437,9.392745258631441,10.416666666666666,0.36,0.12,0,1,High,Large,Low Burden,Young
22,24000,OWN,0.0,DEBTCONSOLIDATION,D,4200,15.62,0,0.17,Y,2,10.085850775128717,8.343077871169383,5.714285714285714,0.0,0.09090909090909091,1,3,Low,Small,Moderate Burden,Young
24,23004,RENT,9.0,DEBTCONSOLIDATION,A,1500,7.68,0,0.07,N,2,10.043466862589568,7.313886831633462,15.336,0.375,0.08333333333333333,0,0,Low,Small,Low Burden,Young
22,24000,RENT,0.0,EDUCATION,E,1500,18.79,1,0.06,Y,3,10.085850775128717,7.313886831633462,16.0,0.0,0.13636363636363635,1,4,Low,Small,Low Burden,Young
21,24000,RENT,1.0,EDUCATION,A,1500,10.99,0,0.06,N,3,10.085850775128717,7.313886831633462,16.0,0.047619047619047616,0.14285714285714285,0,0,Low,Small,Low Burden,Young
24,24000,RENT,1.0,EDUCATION,A,1500,10.99,0,0.06,N,3,10.085850775128717,7.313886831633462,16.0,0.041666666666666664,0.125,0,0,Low,Small,Low Burden,Young
24,125000,OWN,3.0,HOMEIMPROVEMENT,B,28000,9.91,0,0.22,N,3,11.736077016252437,10.239995502805316,4.464285714285714,0.125,0.125,0,1,High,Very Large,High Burden,Young
26,24000,RENT,0.0,EDUCATION,D,1500,14.54,1,0.06,Y,4,10.085850775128717,7.313886831633462,16.0,0.0,0.15384615384615385,1,3,Low,Small,Low Burden,Adult
23,24000,RENT,4.0,VENTURE,B,1500,11.49,0,0.06,N,2,10.085850775128717,7.313886831633462,16.0,0.17391304347826086,0.08695652173913043,0,1,Low,Small,Low Burden,Young
25,96050,MORTGAGE,3.0,MEDICAL,E,35000,19.29,1,0.31,N,2,11.47263457938665,10.463131911491967,2.744285714285714,0.12,0.08,0,4,Upper-Middle,Very Large,High Burden,Young
25,125000,MORTGAGE,2.0,PERSONAL,B,14000,10.99,0,0.11,N,4,11.736077016252437,9.546884034617925,8.928571428571429,0.08,0.16,0,1,High,Large,Moderate Burden,Young
25,125000,MORTGAGE,3.0,VENTURE,A,10000,5.99,0,0.08,N,3,11.736077016252437,9.210440366976517,12.5,0.12,0.12,0,0,High,Medium,Low Burden,Young
21,24000,RENT,2.0,EDUCATION,C,1500,13.85,0,0.06,Y,4,10.085850775128717,7.313886831633462,16.0,0.09523809523809523,0.19047619047619047,1,2,Low,Small,Low Burden,Young
23,125000,MORTGAGE,7.0,EDUCATION,B,5000,10.99,0,0.04,N,2,11.736077016252437,8.517393171418904,25.0,0.30434782608695654,0.08695652173913043,0,1,High,Small,Low Burden,Young
26,25000,RENT,1.0,DEBTCONSOLIDATION,E,1500,14.7,1,0.06,N,2,10.12667110305036,7.313886831633462,16.666666666666668,0.038461538461538464,0.07692307692307693,0,4,Low,Small,Low Burden,Adult
25,125000,OWN,9.0,PERSONAL,B,25000,10.59,0,0.2,N,2,11.736077016252437,10.12667110305036,5.0,0.36,0.08,0,1,High,Very Large,Moderate Burden,Young
26,25200,RENT,2.0,MEDICAL,C,1500,13.49,0,0.06,Y,2,10.134638955251866,7.313886831633462,16.8,0.07692307692307693,0.07692307692307693,1,2,Lower-Middle,Small,Low Burden,Adult
26,125000,OWN,10.0,MEDICAL,A,6000,5.42,0,0.05,N,4,11.736077016252437,8.699681400989514,20.833333333333332,0.38461538461538464,0.15384615384615385,0,0,High,Medium,Low Burden,Adult
26,125000,MORTGAGE,10.0,PERSONAL,A,10200,7.49,0,0.08,N,4,11.736077016252437,9.23024103368252,12.254901960784315,0.38461538461538464,0.15384615384615385,0,0,High,Large,Low Burden,Adult
22,26400,RENT,6.0,EDUCATION,B,1500,11.11,0,0.06,N,3,10.181157167204903,7.313886831633462,17.6,0.2727272727272727,0.13636363636363635,0,1,Lower-Middle,Small,Low Burden,Young
24,125000,MORTGAGE,2.0,PERSONAL,A,15000,7.66,0,0.12,N,3,11.736077016252437,9.61587214452889,8.333333333333334,0.08333333333333333,0.125,0,0,High,Large,Moderate Burden,Young
21,125000,MORTGAGE,2.0,PERSONAL,A,6000,5.79,0,0.05,N,2,11.736077016252437,8.699681400989514,20.833333333333332,0.09523809523809523,0.09523809523809523,0,0,High,Medium,Low Burden,Young
24,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,10.0,0,0.2,N,2,11.736077016252437,10.12667110305036,5.0,0.375,0.08333333333333333,0,1,High,Very Large,Moderate Burden,Young
25,53000,RENT,5.0,EDUCATION,C,15000,14.27,0,0.28,Y,2,10.87806606028079,9.61587214452889,3.533333333333333,0.2,0.08,1,2,Middle,Large,High Burden,Young
25,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,14.54,1,0.04,Y,2,11.635151947212842,8.517393171418904,22.6,0.16,0.08,1,3,High,Small,Low Burden,Young
26,125000,MORTGAGE,4.0,PERSONAL,C,14800,10.99,0,0.12,Y,3,11.736077016252437,9.60245002503719,8.445945945945946,0.15384615384615385,0.11538461538461539,1,2,High,Large,Moderate Burden,Adult
26,113000,MORTGAGE,10.0,PERSONAL,A,12000,7.29,1,0.11,N,2,11.635151947212842,9.392745258631441,9.416666666666666,0.38461538461538464,0.07692307692307693,0,0,High,Large,Moderate Burden,Adult
26,53307,RENT,5.0,VENTURE,B,15000,10.39,0,0.28,N,4,10.883841692699617,9.61587214452889,3.5538,0.19230769230769232,0.15384615384615385,0,1,Middle,Large,High Burden,Adult
25,125000,MORTGAGE,4.0,EDUCATION,C,8000,13.8,0,0.06,N,3,11.736077016252437,8.987321812850125,15.625,0.16,0.12,0,2,High,Medium,Low Burden,Young
25,125000,MORTGAGE,9.0,PERSONAL,B,12000,11.11,0,0.1,N,3,11.736077016252437,9.392745258631441,10.416666666666666,0.36,0.12,0,1,High,Large,Low Burden,Young
23,53500,RENT,6.0,EDUCATION,C,15000,13.47,0,0.28,N,2,10.887455624298198,9.61587214452889,3.566666666666667,0.2608695652173913,0.08695652173913043,0,2,Middle,Large,High Burden,Young
26,48000,RENT,1.0,PERSONAL,E,15000,18.64,1,0.31,Y,3,10.778977123006351,9.61587214452889,3.2,0.038461538461538464,0.11538461538461539,1,4,Lower-Middle,Large,High Burden,Adult
25,48000,RENT,9.0,PERSONAL,D,15000,17.49,1,0.31,Y,3,10.778977123006351,9.61587214452889,3.2,0.36,0.12,1,3,Lower-Middle,Large,High Burden,Young
