person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
30,30000,0,14.0,1.0,5000,7.14,0,0.17,0,7,0,0,0,1,0
28,80000,1,5.0,2.0,2200,9.99,0,0.03,0,6,0,0,0,0,0
28,30000,2,3.0,3.0,6000,13.98,0,0.2,1,8,0,0,1,0,0
34,120000,1,0.0,1.0,2200,7.51,0,0.02,0,5,0,0,0,0,0
27,15600,1,1.0,4.0,2250,18.25,1,0.14,0,6,0,1,0,0,0
29,30000,2,4.0,1.0,5000,7.51,0,0.17,0,8,0,1,0,0,0
28,18000,1,0.0,1.0,2250,8.49,0,0.13,0,9,0,0,1,0,0
30,42000,1,0.0,2.0,2250,8.88,0,0.05,0,8,0,0,0,0,1
27,48000,1,5.0,2.0,2250,10.99,0,0.05,0,7,0,0,0,0,0
28,42000,1,7.0,1.0,2250,6.99,1,0.05,0,8,0,0,1,0,0
33,30000,2,8.0,1.0,12000,7.14,0,0.4,0,5,0,0,0,0,1
28,37152,1,12.0,4.0,2300,13.17,0,0.06,0,7,1,0,0,0,0
30,39000,1,1.0,1.0,2300,8.59,0,0.06,0,8,0,0,1,0,0
29,62000,1,4.0,3.0,2300,13.43,1,0.04,1,6,0,0,0,0,0
32,60000,1,3.0,2.0,2375,11.83,0,0.04,0,7,0,0,1,0,0
35,71004,1,0.0,2.0,2375,9.25,0,0.03,0,9,0,0,0,0,1
34,30000,2,6.0,2.0,4650,10.99,0,0.15,0,8,0,0,1,0,0
31,12000,1,2.0,2.0,2400,11.71,1,0.2,0,10,1,0,0,0,0
28,12000,1,0.0,3.0,2400,12.68,1,0.2,1,8,0,0,0,1,0
31,12252,1,15.0,3.0,2400,10.99,1,0.2,1,10,0,0,0,1,0
27,18000,1,2.0,2.0,2400,10.65,0,0.13,0,6,0,0,1,0,0
30,18000,1,4.0,2.0,2400,11.49,0,0.13,0,10,1,0,0,0,0
34,18000,1,4.0,3.0,2400,14.79,0,0.13,0,10,0,0,1,0,0
29,30000,2,0.0,3.0,6600,13.85,0,0.22,0,8,0,0,0,0,1
29,30000,2,2.0,2.0,1600,10.25,0,0.05,0,9,0,0,0,0,0
30,21360,1,1.0,2.0,2400,10.25,0,0.11,0,9,0,0,0,0,1
31,22800,1,3.0,1.0,2400,8.49,1,0.11,0,8,0,1,0,0,0
33,30000,2,1.0,2.0,12250,11.36,0,0.41,0,8,1,0,0,0,0
30,30000,2,3.0,1.0,5000,10.99,0,0.17,0,10,0,0,0,0,1
29,23520,1,0.0,2.0,2400,10.36,0,0.1,0,6,0,0,0,1,0
34,24000,1,3.0,3.0,2400,13.11,0,0.1,1,5,0,0,0,1,0
32,30000,2,2.0,4.0,6000,15.31,0,0.2,1,8,1,0,0,0,0
33,30000,1,2.0,2.0,2400,9.91,0,0.08,0,5,0,0,0,0,1
29,30000,2,2.0,1.0,6500,8.59,0,0.22,0,10,0,0,1,0,0
28,30000,1,5.0,2.0,2400,9.25,0,0.08,0,6,0,0,0,1,0
27,30000,0,4.0,2.0,5000,10.99,0,0.17,0,5,0,0,0,0,1
31,30988,1,0.0,3.0,2400,13.47,0,0.08,1,5,0,0,0,0,0
28,31000,1,6.0,2.0,2400,11.49,0,0.08,0,6,0,0,0,1,0
30,31200,1,7.0,4.0,2400,16.49,0,0.08,1,6,0,0,1,0,0
33,34000,1,5.0,2.0,2400,11.99,0,0.07,0,9,0,0,0,0,1
31,34000,1,2.0,2.0,2400,12.21,0,0.07,0,5,0,0,1,0,0
27,35000,1,2.0,2.0,2400,10.99,0,0.07,0,9,0,0,0,0,1
30,29004,1,13.0,5.0,2400,17.93,1,0.08,1,7,0,0,1,0,0
32,30000,0,4.0,4.0,3000,15.65,0,0.1,1,6,0,0,1,0,0
27,30000,1,4.0,4.0,2400,17.49,1,0.08,1,10,0,0,1,0,0
27,30069,1,0.0,4.0,2400,15.99,1,0.08,1,9,0,0,0,0,0
28,37500,1,10.0,1.0,2400,7.66,0,0.06,0,5,0,0,0,1,0
27,38400,1,6.0,2.0,2400,10.65,0,0.06,0,6,0,0,1,0,0
30,39000,1,1.0,2.0,2400,10.99,0,0.06,0,7,0,0,0,0,0
35,39800,1,5.0,2.0,2400,11.71,0,0.06,0,10,0,0,0,0,0
31,39996,1,4.0,2.0,2400,10.99,0,0.06,0,9,0,0,1,0,0
30,40000,1,6.0,1.0,2400,8.49,0,0.06,0,10,0,0,1,0,0
30,34000,1,0.0,4.0,2400,15.57,1,0.07,1,5,0,0,1,0,0
34,40000,1,1.0,1.0,2400,9.32,0,0.06,0,7,0,0,0,0,0
28,35000,1,4.0,1.0,2400,7.29,1,0.07,0,9,0,0,0,0,0
28,30000,2,2.0,1.0,10500,8.94,0,0.35,0,8,0,0,1,0,0
34,30000,2,4.0,1.0,7300,9.32,0,0.24,0,9,1,0,0,0,0
29,30000,2,2.0,3.0,8000,12.84,0,0.27,0,8,0,1,0,0,0
32,42000,1,3.0,2.0,2400,9.62,0,0.06,0,7,0,0,0,1,0
27,42000,1,3.0,1.0,2400,6.54,0,0.06,0,10,0,0,0,0,1
31,43812,1,2.0,3.0,2400,14.35,0,0.05,0,5,0,0,1,0,0
32,45000,1,3.0,2.0,2400,12.42,0,0.05,0,6,0,0,0,1,0
29,45000,1,5.0,3.0,2400,10.99,0,0.05,0,6,0,0,1,0,0
30,40800,1,7.0,2.0,2400,11.49,1,0.06,0,9,0,0,0,1,0
34,47652,1,6.0,3.0,2400,13.22,0,0.05,1,5,0,0,0,0,1
29,30000,2,7.0,3.0,1500,13.16,0,0.05,0,8,0,0,0,0,0
34,42000,1,3.0,4.0,2400,13.8,1,0.06,1,10,0,0,0,0,0
34,50000,1,0.0,1.0,2400,10.99,0,0.05,0,9,0,0,0,0,1
34,50000,1,1.0,3.0,2400,13.49,0,0.05,1,9,1,0,0,0,0
31,50000,1,0.0,3.0,2400,11.03,0,0.05,1,8,0,0,0,1,0
30,52800,1,4.0,2.0,2400,9.62,0,0.05,0,7,0,0,0,1,0
29,30000,2,0.0,1.0,15000,9.63,0,0.5,0,8,0,0,0,0,0
27,60000,1,3.0,1.0,2400,7.49,0,0.04,0,6,0,0,0,0,1
27,60500,1,6.0,2.0,2400,12.69,0,0.04,0,8,0,0,1,0,0
28,30000,2,4.0,3.0,7500,11.78,0,0.25,0,7,0,0,0,0,0
29,69996,1,0.0,2.0,2400,11.11,0,0.03,0,6,1,0,0,0,0
28,70000,1,4.0,2.0,2400,10.65,0,0.03,0,7,0,1,0,0,0
34,70000,1,19.0,2.0,2400,11.99,0,0.03,0,7,0,0,1,0,0
34,72000,1,17.0,3.0,2400,13.16,0,0.03,0,8,0,0,1,0,0
27,77700,1,5.0,3.0,2400,10.99,0,0.03,1,5,0,0,1,0,0
30,82500,1,5.0,1.0,2400,8.9,0,0.03,0,5,0,0,0,0,1
29,90050,1,3.0,3.0,2400,13.49,0,0.03,1,9,0,1,0,0,0
31,78100,1,4.0,1.0,2425,5.42,0,0.03,0,10,0,0,1,0,0
28,86400,1,1.0,2.0,2425,11.49,0,0.03,0,8,0,1,0,0,0
31,30000,2,15.0,4.0,11225,13.62,1,0.37,1,6,0,0,0,0,0
28,66000,1,12.0,4.0,2475,15.05,1,0.04,1,8,0,0,0,1,0
30,30000,2,1.0,3.0,12000,10.59,0,0.4,1,6,1,0,0,0,0
27,75800,1,0.0,1.0,2475,6.54,0,0.03,0,8,1,0,0,0,0
35,10800,1,4.0,4.0,2500,14.84,1,0.23,0,5,1,0,0,0,0
31,30016,0,3.0,1.0,11000,8.94,0,0.37,0,10,0,1,0,0,0
29,54000,1,2.0,2.0,13575,11.71,1,0.25,0,10,0,1,0,0,0
29,30108,2,4.0,1.0,1400,8.9,1,0.05,0,9,1,0,0,0,0
27,37200,1,0.0,3.0,13500,10.78,1,0.36,0,6,0,0,1,0,0
34,30144,2,3.0,3.0,18000,12.84,0,0.6,1,10,1,0,0,0,0
29,30156,0,4.0,1.0,7000,6.99,0,0.23,0,10,0,0,0,0,1
28,30422,0,12.0,1.0,5000,8.49,0,0.16,0,9,0,0,0,1,0
29,64402,1,1.0,1.0,13500,7.49,0,0.21,0,8,0,0,0,0,0
35,74984,1,2.0,1.0,13500,7.29,0,0.18,0,9,0,0,0,0,1
27,75805,1,1.0,5.0,13450,16.32,1,0.18,0,8,0,0,0,0,0
35,30720,2,4.0,1.0,6000,7.49,0,0.2,0,7,0,0,0,0,1
27,118000,1,1.0,4.0,13425,15.99,1,0.11,1,10,0,0,0,1,0
28,62040,1,0.0,3.0,13400,13.06,0,0.22,1,6,0,0,0,1,0
31,43000,1,15.0,2.0,13350,12.42,1,0.31,0,6,0,0,1,0,0
31,30792,2,15.0,1.0,5000,8.32,0,0.16,0,9,0,1,0,0,0
30,32040,1,4.0,3.0,13275,10.99,1,0.41,0,5,1,0,0,0,0
33,25200,1,1.0,1.0,13250,7.66,1,0.53,0,6,0,0,0,0,1
33,30929,2,12.0,1.0,5300,7.68,0,0.17,0,7,1,0,0,0,0
28,35000,1,4.0,2.0,13250,10.65,1,0.38,0,7,1,0,0,0,0
31,29000,1,7.0,4.0,13250,17.58,1,0.46,0,6,0,1,0,0,0
29,30992,2,3.0,2.0,8000,11.58,1,0.26,0,9,1,0,0,0,0
30,45000,1,2.0,1.0,13250,7.9,0,0.29,0,10,0,0,0,0,1
29,46000,1,11.0,4.0,13250,17.27,1,0.29,1,6,0,0,1,0,0
29,30996,2,8.0,1.0,8875,7.66,0,0.29,0,9,0,0,1,0,0
32,30996,2,1.0,3.0,2400,13.8,0,0.08,1,7,1,0,0,0,0
31,88000,1,1.0,2.0,13225,12.42,0,0.15,0,7,0,0,0,0,0
29,28000,1,9.0,1.0,13200,6.17,1,0.47,0,10,0,0,1,0,0
34,40000,1,2.0,2.0,13200,12.42,1,0.33,0,8,0,0,0,1,0
34,40000,1,2.0,3.0,13200,10.99,1,0.33,1,6,0,0,0,0,1
27,31000,0,3.0,2.0,5500,10.65,0,0.18,0,7,0,1,0,0,0
32,70000,1,6.0,3.0,13200,13.49,0,0.19,0,6,0,0,1,0,0
29,31000,2,1.0,1.0,9950,7.9,0,0.32,0,6,0,0,0,0,0
30,31000,2,14.0,2.0,2400,10.65,1,0.08,0,5,0,1,0,0,0
28,31000,2,0.0,2.0,11300,9.91,0,0.36,0,5,0,0,0,0,1
34,90000,1,0.0,2.0,13200,10.74,0,0.15,0,5,1,0,0,0,0
31,31692,1,2.0,4.0,13150,13.24,1,0.41,1,5,0,0,0,0,1
32,31000,2,4.0,1.0,12000,5.42,0,0.39,0,6,0,0,0,0,1
33,51200,1,1.0,5.0,13075,16.7,1,0.26,1,8,0,0,0,0,1
32,31000,2,5.0,2.0,13000,10.99,1,0.42,0,8,0,0,0,0,0
34,92500,1,4.0,1.0,13050,7.66,0,0.14,0,5,0,0,0,0,0
34,31000,2,0.0,3.0,4200,13.72,0,0.14,1,7,1,0,0,0,0
31,25000,1,0.0,1.0,13000,8.9,1,0.52,0,7,0,0,1,0,0
31,27600,1,16.0,1.0,13000,6.54,1,0.47,0,9,0,0,0,0,0
28,29000,1,6.0,3.0,13000,14.26,1,0.45,1,8,1,0,0,0,0
27,30000,1,3.0,1.0,13000,7.88,1,0.43,0,10,0,0,0,1,0
28,33000,1,3.0,1.0,13000,7.9,1,0.39,0,6,0,0,0,0,0
35,31000,2,9.0,3.0,15000,13.16,0,0.48,0,9,1,0,0,0,0
30,36000,1,0.0,3.0,13000,13.61,1,0.36,0,8,0,0,1,0,0
34,31075,2,3.0,1.0,7400,7.51,0,0.24,0,6,1,0,0,0,0
29,30288,1,13.0,3.0,13000,14.35,1,0.43,0,8,0,0,0,1,0
27,37000,1,1.0,2.0,13000,9.91,1,0.35,0,10,1,0,0,0,0
31,37000,1,3.0,1.0,13000,6.92,1,0.35,0,6,0,0,0,1,0
27,37800,1,1.0,2.0,13000,11.83,1,0.34,0,5,0,0,0,0,0
27,31200,2,4.0,3.0,15000,14.27,0,0.48,1,10,1,0,0,0,0
28,33600,1,0.0,4.0,13000,14.61,1,0.39,0,8,0,0,1,0,0
27,40000,1,1.0,3.0,13000,13.48,1,0.33,0,7,0,0,0,0,1
31,36000,1,5.0,5.0,13000,20.3,1,0.36,1,5,0,1,0,0,0
27,45000,1,11.0,1.0,13000,8.94,0,0.29,0,6,0,0,0,0,0
27,46000,1,5.0,4.0,13000,14.59,0,0.28,1,10,1,0,0,0,0
30,47000,1,2.0,2.0,13000,9.63,0,0.28,0,5,0,0,0,0,0
27,47000,1,1.0,2.0,13000,10.99,0,0.28,0,5,0,0,1,0,0
33,44000,1,10.0,2.0,13000,9.91,1,0.3,0,6,0,1,0,0,0
35,21600,1,1.0,3.0,2500,14.35,0,0.12,1,8,1,0,0,0,0
29,21996,1,4.0,3.0,2500,13.11,1,0.11,1,8,0,0,0,0,0
27,22708,1,6.0,4.0,2500,14.84,1,0.11,1,8,0,0,0,0,1
27,24000,1,2.0,2.0,2500,10.65,0,0.1,0,9,0,0,1,0,0
32,24000,1,2.0,2.0,2500,10.37,0,0.1,0,5,0,0,1,0,0
27,31200,2,3.0,2.0,3600,11.48,0,0.12,0,7,0,0,0,1,0
27,31200,0,0.0,6.0,14000,18.09,1,0.45,1,6,0,0,1,0,0
27,31200,0,1.0,5.0,7000,16.35,1,0.22,1,10,0,0,0,0,0
32,24000,1,2.0,1.0,2500,7.74,0,0.1,0,9,0,0,1,0,0
27,31200,2,1.0,2.0,12300,12.53,0,0.39,0,10,0,0,0,0,0
27,31200,2,1.0,1.0,7500,7.74,0,0.24,0,8,0,1,0,0,0
31,25000,1,0.0,1.0,2500,7.4,0,0.1,0,6,0,0,0,1,0
27,25800,1,11.0,3.0,2500,10.99,0,0.1,1,5,1,0,0,0,0
28,26004,1,0.0,3.0,2500,13.99,0,0.1,1,8,0,0,0,1,0
27,26400,1,3.0,3.0,2500,13.23,0,0.09,1,10,0,0,0,0,1
31,31323,2,6.0,3.0,2500,13.22,1,0.08,0,5,0,0,0,0,0
27,26592,1,1.0,1.0,2500,7.14,1,0.09,0,6,0,0,0,1,0
27,31416,0,0.0,2.0,8000,11.12,0,0.25,0,5,0,0,0,0,1
29,28080,1,1.0,2.0,2500,10.99,0,0.09,0,8,0,0,1,0,0
34,31500,2,16.0,2.0,6000,10.99,0,0.19,0,8,0,0,0,1,0
34,28800,1,0.0,6.0,2500,21.36,1,0.09,0,9,0,0,0,1,0
27,30000,1,3.0,2.0,2500,11.14,0,0.08,0,5,0,0,1,0,0
31,31600,2,4.0,2.0,7500,11.36,0,0.24,0,10,0,0,1,0,0
29,32108,1,4.0,5.0,2500,15.68,1,0.08,1,5,0,0,0,0,1
32,31776,0,4.0,3.0,3400,13.16,0,0.11,0,8,0,0,1,0,0
32,36000,1,1.0,2.0,2500,10.0,0,0.07,0,6,0,0,0,1,0
27,31850,2,8.0,2.0,14125,10.65,0,0.44,0,8,0,0,0,0,1
31,30000,1,1.0,3.0,2500,13.57,1,0.08,1,8,0,1,0,0,0
28,32000,2,4.0,4.0,8575,17.58,1,0.27,0,7,0,1,0,0,0
33,32400,1,6.0,4.0,2500,15.33,1,0.08,1,10,0,0,1,0,0
35,33000,1,3.0,4.0,2500,15.62,1,0.08,1,7,0,0,1,0,0
32,39400,1,2.0,1.0,2500,7.14,0,0.06,0,9,0,0,1,0,0
31,39420,1,0.0,3.0,2500,15.27,0,0.06,1,8,0,0,1,0,0
27,40000,1,4.0,1.0,2500,6.99,0,0.06,0,5,1,0,0,0,0
30,40000,1,8.0,1.0,2500,5.79,0,0.06,0,10,0,0,0,0,1
31,40000,1,5.0,3.0,2500,13.23,0,0.06,1,5,0,0,1,0,0
34,42000,1,2.0,2.0,2500,10.59,0,0.06,0,6,0,0,1,0,0
28,42000,1,9.0,1.0,2500,8.49,0,0.06,0,8,1,0,0,0,0
28,32000,2,4.0,2.0,12000,12.69,1,0.38,0,10,1,0,0,0,0
29,32000,2,5.0,1.0,3100,7.51,1,0.1,0,5,0,0,1,0,0
27,32000,2,11.0,4.0,1000,16.29,1,0.03,1,10,0,0,0,0,0
27,44500,1,5.0,2.0,2500,11.99,0,0.06,0,10,0,0,0,1,0
31,39000,1,0.0,4.0,2500,14.09,1,0.06,0,5,0,0,0,0,1
30,39300,1,5.0,4.0,2500,16.29,1,0.06,1,10,0,0,0,0,0
27,39996,1,7.0,4.0,2500,15.65,1,0.06,0,8,0,0,0,0,0
28,46000,1,0.0,1.0,2500,6.91,0,0.05,0,8,0,0,1,0,0
29,46500,1,5.0,3.0,2500,13.92,0,0.05,1,9,0,0,0,0,1
27,47544,1,11.0,1.0,2500,7.88,0,0.05,0,5,0,0,0,0,0
28,48000,1,1.0,1.0,2500,8.49,0,0.05,0,5,1,0,0,0,0
32,50000,1,3.0,3.0,2500,13.49,0,0.05,0,7,0,0,0,1,0
29,32000,2,13.0,1.0,8000,5.99,0,0.25,0,7,0,1,0,0,0
31,50000,1,5.0,5.0,2500,17.04,0,0.05,1,10,0,1,0,0,0
30,32000,2,4.0,3.0,6625,14.79,0,0.21,0,10,0,1,0,0,0
32,52000,1,0.0,2.0,2500,8.88,0,0.05,0,10,0,0,0,1,0
33,53000,1,6.0,2.0,2500,9.99,0,0.05,0,7,0,1,0,0,0
34,54600,1,2.0,1.0,2500,7.88,0,0.05,0,8,0,0,1,0,0
28,54924,1,6.0,2.0,2500,11.14,0,0.05,0,6,0,0,0,0,0
30,57000,1,1.0,3.0,2500,10.99,0,0.04,0,9,0,0,1,0,0
34,32000,2,12.0,1.0,2275,6.17,0,0.07,0,6,0,1,0,0,0
31,61200,1,4.0,1.0,2500,6.62,0,0.04,0,10,0,0,1,0,0
27,56000,1,1.0,3.0,2500,11.72,1,0.04,0,5,0,0,0,0,0
31,32000,2,3.0,2.0,6000,11.86,0,0.19,0,8,0,0,0,0,0
31,32000,2,0.0,3.0,2000,13.61,0,0.06,1,6,0,0,1,0,0
29,68004,1,2.0,3.0,2500,12.99,0,0.04,1,9,1,0,0,0,0
27,69000,1,11.0,1.0,2500,7.14,0,0.04,0,8,0,0,0,0,1
30,70000,1,4.0,2.0,2500,10.36,0,0.04,0,7,0,0,0,0,1
27,72000,1,11.0,3.0,2500,14.35,0,0.03,0,6,0,0,0,0,1
29,73000,1,7.0,3.0,2500,14.35,0,0.03,1,9,0,0,0,0,0
28,75000,1,12.0,2.0,2500,11.99,0,0.03,0,9,0,0,1,0,0
29,76320,1,8.0,3.0,2500,12.61,0,0.03,1,10,1,0,0,0,0
28,32000,2,5.0,1.0,8500,7.51,0,0.27,0,6,0,0,0,1,0
34,87000,1,0.0,1.0,2500,7.14,0,0.03,0,5,1,0,0,0,0
29,32000,2,2.0,1.0,12000,7.88,0,0.38,0,6,0,0,0,0,1
31,95000,1,2.0,3.0,2500,13.72,0,0.03,0,5,0,0,1,0,0
27,95800,1,1.0,2.0,2500,11.58,0,0.03,0,9,0,0,0,0,0
27,84000,1,0.0,4.0,2500,14.59,1,0.03,0,9,0,0,0,0,1
32,115000,1,1.0,2.0,2500,11.89,0,0.02,0,6,0,1,0,0,0
32,119004,1,0.0,1.0,2500,10.99,0,0.02,0,10,0,1,0,0,0
29,120000,1,5.0,3.0,2500,14.22,0,0.02,1,6,0,0,0,0,0
27,32000,2,0.0,1.0,9850,8.94,0,0.31,0,5,0,0,0,0,1
27,15600,1,11.0,2.0,2800,10.65,1,0.18,0,5,0,1,0,0,0
27,32000,2,2.0,2.0,14000,11.89,0,0.44,0,7,0,1,0,0,0
32,24000,1,7.0,2.0,2800,10.99,0,0.12,0,9,0,0,0,0,0
27,24000,1,0.0,2.0,2800,10.95,0,0.12,0,10,0,0,0,1,0
33,25000,1,6.0,1.0,2800,9.32,0,0.11,0,7,0,0,0,1,0
27,32000,3,10.0,3.0,15000,10.99,1,0.47,0,7,1,0,0,0,0
32,32000,0,2.0,3.0,4000,10.78,0,0.13,1,5,0,0,0,0,1
30,30000,1,6.0,3.0,2800,12.68,0,0.09,1,7,0,0,1,0,0
27,12000,1,2.0,3.0,2850,13.61,1,0.24,1,5,0,0,0,1,0
33,32004,2,4.0,2.0,6000,10.74,0,0.19,0,7,0,0,0,1,0
28,115000,1,0.0,1.0,2850,6.54,0,0.02,0,9,0,0,0,0,1
27,17000,1,6.0,2.0,2875,11.71,1,0.17,0,10,0,0,0,1,0
30,32004,0,4.0,1.0,5500,8.0,0,0.17,0,9,0,0,0,0,1
28,10000,1,12.0,2.0,3000,10.99,1,0.3,0,8,1,0,0,0,0
28,13200,1,0.0,2.0,3000,10.99,1,0.23,0,6,0,0,1,0,0
35,14400,1,1.0,2.0,3000,10.99,1,0.21,0,7,0,1,0,0,0
32,14400,1,7.0,3.0,3000,13.98,1,0.21,1,8,0,0,0,1,0
33,14400,1,2.0,2.0,3000,11.83,1,0.21,0,5,0,0,1,0,0
31,32400,2,14.0,1.0,3000,7.49,0,0.09,0,10,0,1,0,0,0
27,15000,1,2.0,3.0,3000,13.23,1,0.2,0,7,1,0,0,0,0
33,15500,1,1.0,1.0,3000,7.51,1,0.19,0,5,0,0,1,0,0
29,32400,2,2.0,2.0,10625,10.99,0,0.33,0,5,0,0,1,0,0
30,32400,2,13.0,2.0,6500,10.99,0,0.2,0,5,0,0,0,0,1
31,16000,1,1.0,3.0,3000,13.85,1,0.19,1,6,1,0,0,0,0
29,32400,2,0.0,3.0,4000,12.98,0,0.12,1,6,0,0,0,0,0
28,32400,2,4.0,2.0,2500,8.88,1,0.08,0,8,0,0,0,1,0
35,16800,1,0.0,1.0,3000,5.42,1,0.18,0,7,0,1,0,0,0
31,16800,1,0.0,3.0,3000,14.26,1,0.18,1,7,0,1,0,0,0
31,32400,2,4.0,3.0,7500,13.48,0,0.23,0,5,0,0,0,0,1
28,17573,1,1.0,1.0,3000,7.37,1,0.17,0,8,0,0,1,0,0
30,32400,0,4.0,2.0,3000,10.62,0,0.09,0,9,1,0,0,0,0
29,18000,1,2.0,2.0,3000,12.69,1,0.17,0,8,0,1,0,0,0
28,32468,2,12.0,1.0,6000,7.51,0,0.18,0,5,0,0,0,0,1
31,32496,2,2.0,2.0,1800,9.63,0,0.06,0,10,0,0,0,1,0
31,32500,2,4.0,1.0,8975,6.62,0,0.28,0,10,0,0,1,0,0
32,18072,1,4.0,1.0,3000,6.03,1,0.17,0,7,0,0,0,0,0
28,32500,2,12.0,1.0,5000,7.14,0,0.15,0,7,1,0,0,0,0
35,19200,1,4.0,5.0,3000,16.4,1,0.16,1,7,0,0,1,0,0
28,19992,1,12.0,1.0,3000,7.14,1,0.15,0,9,1,0,0,0,0
30,20000,1,1.0,2.0,3000,11.49,1,0.15,0,8,0,0,0,1,0
28,20000,1,3.0,3.0,3000,10.99,0,0.15,1,6,0,0,0,0,1
32,32678,2,10.0,3.0,3075,15.23,0,0.09,0,6,0,0,0,0,0
31,21000,1,13.0,4.0,3000,15.28,0,0.14,1,8,1,0,0,0,0
35,21600,1,0.0,3.0,3000,14.35,0,0.14,0,9,0,0,0,0,0
31,32904,2,15.0,3.0,3000,10.99,0,0.09,0,5,0,0,0,0,1
34,22668,1,4.0,2.0,3000,10.99,0,0.13,0,5,0,0,0,0,1
34,23000,1,4.0,2.0,3000,11.49,0,0.13,0,6,0,0,1,0,0
29,33000,2,1.0,4.0,7100,16.77,0,0.22,0,7,0,0,0,0,1
33,23004,1,6.0,3.0,3000,13.43,0,0.13,1,5,0,0,0,1,0
27,23004,1,6.0,6.0,3000,17.8,0,0.13,1,10,1,0,0,0,0
32,30000,1,4.0,3.0,3000,13.49,0,0.1,1,6,0,0,0,1,0
33,33000,2,3.0,2.0,4000,12.69,0,0.12,0,8,1,0,0,0,0
33,33000,2,6.0,1.0,6000,6.03,0,0.18,0,5,0,1,0,0,0
27,33000,2,7.0,2.0,4800,10.65,0,0.15,0,10,0,0,0,0,1
31,30000,1,2.0,2.0,3000,10.95,0,0.1,0,8,0,0,0,1,0
35,30000,1,2.0,3.0,3000,12.53,0,0.1,1,5,1,0,0,0,0
28,30500,1,4.0,1.0,3000,9.63,0,0.1,0,8,0,0,1,0,0
34,30857,1,6.0,3.0,3000,13.06,1,0.1,0,9,0,0,0,0,1
28,31000,1,2.0,2.0,3000,10.0,0,0.1,0,7,0,0,0,1,0
27,31200,1,2.0,2.0,3000,10.99,0,0.1,0,6,0,0,0,1,0
29,31200,1,0.0,3.0,3000,10.99,0,0.1,1,6,0,0,0,1,0
31,31400,1,7.0,3.0,3000,10.99,1,0.1,0,10,0,0,0,1,0
34,31704,1,2.0,2.0,3000,11.49,0,0.09,0,8,0,0,0,0,1
30,33000,2,2.0,1.0,6000,8.49,0,0.18,0,8,0,0,0,0,0
34,32000,1,9.0,4.0,3000,14.59,0,0.09,1,7,0,0,1,0,0
30,33000,2,3.0,2.0,5600,10.59,0,0.17,0,9,1,0,0,0,0
30,32796,1,8.0,2.0,3000,11.49,0,0.09,0,7,0,0,1,0,0
27,33600,1,1.0,3.0,3000,13.49,0,0.09,1,9,0,0,1,0,0
29,33600,1,2.0,4.0,3000,15.99,1,0.09,0,8,0,0,0,0,1
33,34320,1,1.0,4.0,3000,14.11,1,0.09,0,5,0,0,0,0,0
31,34580,1,3.0,2.0,3000,11.49,1,0.09,0,6,0,0,0,1,0
27,35000,1,0.0,1.0,3000,8.49,0,0.09,0,10,0,0,0,0,0
27,35000,1,0.0,2.0,3000,10.99,0,0.09,0,8,0,0,0,0,0
29,35500,1,3.0,2.0,3000,11.86,0,0.08,0,9,0,0,1,0,0
29,30000,1,3.0,3.0,3000,10.99,1,0.1,1,6,0,0,0,0,0
32,33000,2,2.0,1.0,5000,6.17,0,0.15,0,7,0,0,1,0,0
31,36000,1,5.0,2.0,3000,9.91,0,0.08,0,7,0,0,0,0,0
27,33000,2,6.0,1.0,12000,7.51,0,0.36,0,7,0,0,0,0,1
29,36000,1,7.0,2.0,3000,10.99,0,0.08,0,10,0,0,0,0,0
35,36000,1,1.0,1.0,3000,5.42,0,0.08,0,5,1,0,0,0,0
31,30000,1,0.0,2.0,3000,10.08,1,0.1,0,10,0,0,0,0,0
27,36000,1,11.0,1.0,3000,8.0,0,0.08,0,9,0,0,1,0,0
28,37090,1,2.0,2.0,3000,11.12,0,0.08,0,8,0,0,1,0,0
29,37440,1,2.0,1.0,3000,5.42,0,0.08,0,8,0,0,1,0,0
29,31440,1,0.0,3.0,3000,11.34,1,0.1,1,6,0,0,0,1,0
31,31800,1,6.0,4.0,3000,15.62,1,0.09,1,9,0,0,0,0,0
33,38000,1,3.0,3.0,3000,15.23,0,0.08,1,10,0,0,0,1,0
29,33000,2,5.0,2.0,4200,11.36,0,0.13,0,9,0,0,0,0,1
27,38000,1,5.0,1.0,3000,7.49,0,0.08,0,8,0,0,1,0,0
32,38052,1,16.0,2.0,3000,11.49,0,0.08,0,6,0,0,0,0,1
30,38400,1,4.0,3.0,3000,12.99,0,0.08,0,9,0,0,0,0,0
28,38400,1,0.0,2.0,3000,9.25,0,0.08,0,10,0,0,0,1,0
27,38500,1,1.0,2.0,3000,11.48,0,0.08,0,10,0,0,0,0,1
28,38688,1,2.0,3.0,3000,12.73,0,0.08,1,8,1,0,0,0,0
28,39000,1,0.0,1.0,3000,7.9,0,0.08,0,7,1,0,0,0,0
27,33600,1,4.0,4.0,3000,16.89,1,0.09,0,8,0,0,1,0,0
30,33000,2,0.0,3.0,3000,11.66,0,0.09,0,8,0,0,0,0,0
29,33000,2,2.0,1.0,16000,8.63,0,0.48,0,7,0,0,0,1,0
